Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross income,Rating,Month,Hour,Hour_12
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.83,2019-02-06,15:16,Credit card,302.7,15.14,8.9,2,15,3
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,2019-01-28,17:47,Credit card,793.28,39.66,4.2,1,17,5
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446.44,2019-01-18,16:23,Ewallet,425.18,21.26,5.0,1,16,4
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.8,2019-02-05,10:17,Cash,283.62,14.18,8.8,2,10,10
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,599.2,29.96,5.3,3,13,1
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.13,2019-02-09,19:17,Ewallet,315.36,15.77,4.6,2,19,7
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,423.74,2019-01-14,14:00,Credit card,403.56,20.18,7.5,1,14,2
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.07,2019-02-09,12:02,Ewallet,183.88,9.19,5.1,2,12,12
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.93,145.58,2019-03-26,20:21,Credit card,138.65,6.93,4.2,3,20,8
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,84.75,2019-01-28,17:35,Cash,80.71,4.04,8.1,1,17,5
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.47,2019-02-14,12:42,Ewallet,116.64,5.83,6.0,2,12,12
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329.2,2019-03-24,17:56,Cash,313.52,15.68,7.9,3,17,5
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.3,888.4,2019-02-09,18:58,Credit card,846.1,42.3,8.8,2,18,6
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,414.4,20.72,6.6,3,14,2
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.95,167.03,2019-03-27,16:30,Ewallet,159.08,7.95,6.2,3,16,4
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.5,514.6,2019-01-27,10:44,Credit card,490.1,24.5,4.2,1,10,10
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.37,91.82,2019-03-27,20:29,Credit card,87.45,4.37,7.3,3,20,8
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,235.75,2019-01-19,11:43,Ewallet,224.52,11.23,8.6,1,11,11
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.21,2019-02-07,10:09,Cash,744.96,37.25,6.8,2,10,10
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.26,2019-01-31,10:00,Ewallet,410.72,20.54,7.6,1,10,10
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,Cash,298.8,14.94,5.8,2,18,6
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.59,2019-02-02,12:40,Cash,212.94,10.65,4.1,2,12,12
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.14,44.99,2019-03-14,15:36,Credit card,42.85,2.14,9.3,3,15,3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.93,397.61,2019-03-11,12:04,Cash,378.68,18.93,6.8,3,12,12
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217.26,2019-02-22,11:26,Ewallet,206.91,10.35,8.7,2,11,11
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,82.72,2019-03-02,12:36,Ewallet,78.78,3.94,6.3,3,12,12
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338.22,2019-03-10,15:06,Credit card,322.11,16.11,5.1,3,15,3
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.13,2019-02-08,10:58,Cash,98.22,4.91,7.0,2,10,10
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,26.73,2019-02-22,12:10,Credit card,25.46,1.27,5.2,2,12,12
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.1,611.08,2019-01-10,10:31,Credit card,581.98,29.1,6.6,1,10,10
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,221.89,2019-03-14,13:49,Ewallet,211.32,10.57,6.5,3,13,1
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.76,57.88,2019-01-10,11:10,Ewallet,55.12,2.76,9.0,1,11,11
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,92.73,2019-02-15,17:38,Credit card,88.31,4.42,5.2,2,17,5
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.83,374.41,2019-01-13,17:54,Credit card,356.58,17.83,6.8,1,17,5
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.96,2019-02-15,20:51,Credit card,794.25,39.71,7.6,2,20,8
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53.15,2019-03-02,19:26,Ewallet,50.62,2.53,7.2,3,19,7
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,629.5,2019-03-24,13:33,Ewallet,599.52,29.98,7.1,3,13,1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.04,2019-02-02,14:05,Credit card,166.7,8.34,9.5,2,14,2
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,744.4,37.22,5.1,2,11,11
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,470.99,2019-01-20,12:27,Ewallet,448.56,22.43,7.6,1,12,12
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.94,397.84,2019-01-03,20:24,Ewallet,378.9,18.94,9.8,1,20,8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270.02,2019-01-24,20:59,Ewallet,257.16,12.86,5.1,1,20,8
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,579.84,2019-01-05,19:48,Ewallet,552.23,27.61,7.5,1,19,7
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,447.4,22.37,7.4,3,10,10
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.08,2019-02-17,16:27,Cash,276.27,13.81,4.2,2,16,4
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,360.93,2019-03-21,17:04,Ewallet,343.74,17.19,5.9,3,17,5
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.3,279.38,2019-03-02,18:14,Ewallet,266.08,13.3,6.9,3,18,6
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943.3,2019-03-27,10:43,Cash,898.38,44.92,6.6,3,10,10
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,Ewallet,456.8,22.84,5.7,1,19,7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,266.65,2019-02-19,14:53,Credit card,253.95,12.7,5.3,2,14,2
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.53,74.09,2019-03-28,20:14,Cash,70.56,3.53,4.2,3,20,8
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.86,690.02,2019-01-05,11:51,Credit card,657.16,32.86,7.3,1,11,11
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.43,176.92,2019-03-26,14:13,Credit card,168.5,8.43,5.3,3,14,2
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56.47,2019-02-03,20:13,Ewallet,53.78,2.69,4.7,2,20,8
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188.0,2019-02-06,18:44,Ewallet,179.05,8.95,7.9,2,18,6
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222.01,2019-02-24,14:26,Ewallet,211.44,10.57,8.9,2,14,2
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,125.72,2019-02-21,12:40,Ewallet,119.73,5.99,9.3,2,12,12
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.28,68.98,2019-01-09,18:43,Ewallet,65.7,3.28,4.7,1,18,6
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,251.4,12.57,8.7,2,13,1
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.21,88.37,2019-01-13,13:58,Cash,84.16,4.21,7.6,1,13,1
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.23,2019-02-09,11:45,Cash,395.46,19.77,5.7,2,11,11
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.9,312.89,2019-01-06,11:51,Cash,297.99,14.9,6.8,1,11,11
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477.13,2019-01-10,17:16,Cash,454.41,22.72,5.4,1,17,5
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.93,2019-02-07,15:55,Cash,276.12,13.81,7.1,2,15,3
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,Cash,158.0,7.9,7.8,1,12,12
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932.34,2019-02-19,15:07,Cash,887.94,44.4,8.4,2,15,3
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.6,96.58,2019-03-18,15:29,Cash,91.98,4.6,9.8,3,15,3
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,43.87,2019-02-05,18:45,Cash,41.78,2.09,9.8,2,18,6
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.78,16.27,2019-03-19,15:23,Credit card,15.5,0.78,7.4,3,15,3
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,304.98,2019-03-30,20:37,Cash,290.46,14.52,6.7,3,20,8
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,69.99,2019-01-26,14:41,Credit card,66.66,3.33,6.4,1,14,2
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80.37,2019-03-02,18:18,Credit card,76.54,3.83,5.8,3,18,6
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.98,314.68,2019-03-04,15:27,Ewallet,299.7,14.98,7.2,3,15,3
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.15,255.18,2019-01-13,12:55,Credit card,243.03,12.15,9.3,1,12,12
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,47.4,2.37,9.5,3,18,6
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181.07,2019-03-11,19:44,Credit card,172.45,8.62,9.0,3,19,7
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,888.62,2019-01-01,11:36,Credit card,846.3,42.32,9.0,1,11,11
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.29,2019-02-10,13:51,Ewallet,258.37,12.92,6.7,2,13,1
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640.04,2019-01-26,15:17,Cash,609.56,30.48,5.5,1,15,3
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.25,2019-02-11,15:29,Cash,240.24,12.01,5.4,2,15,3
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.87,2019-02-07,17:59,Cash,172.26,8.61,8.2,2,17,5
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,104.83,2019-03-06,11:55,Credit card,99.84,4.99,7.0,3,11,11
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,313.57,2019-03-04,10:39,Cash,298.64,14.93,8.5,3,10,10
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,Ewallet,159.6,7.98,4.9,2,15,3
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.27,26.72,2019-03-10,18:10,Credit card,25.45,1.27,5.1,3,18,6
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71.16,2019-02-04,20:43,Credit card,67.77,3.39,6.5,2,20,8
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250.28,2019-01-19,12:46,Cash,238.36,11.92,9.8,1,12,12
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,232.6,11.63,8.4,1,17,5
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.87,921.19,2019-03-14,14:19,Ewallet,877.32,43.87,7.4,3,14,2
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,734.71,2019-01-23,10:33,Cash,699.72,34.99,6.1,1,10,10
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708.32,2019-01-09,11:40,Cash,674.59,33.73,6.0,1,11,11
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.48,2019-02-07,19:30,Ewallet,318.55,15.93,8.5,2,19,7
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31.0,2019-02-18,14:42,Ewallet,29.52,1.48,4.3,2,14,2
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08,Credit card,496.0,24.8,6.2,1,19,7
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,823.4,41.17,4.3,3,19,7
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.11,2019-01-28,15:46,Credit card,602.96,30.15,8.4,1,15,3
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,282.8,14.14,4.5,3,19,7
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,Ewallet,766.0,38.3,6.0,1,18,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.8,121.86,2019-03-10,20:46,Ewallet,116.06,5.8,8.8,3,20,8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.74,183.64,2019-02-22,18:35,Ewallet,174.9,8.74,6.6,2,18,6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64.0,2019-02-18,11:40,Ewallet,60.95,3.05,5.9,2,11,11
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42.37,2019-01-29,13:46,Ewallet,40.35,2.02,6.2,1,13,1
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16,Ewallet,973.8,48.69,4.4,3,17,5
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33.43,2019-02-09,13:22,Cash,31.84,1.59,7.7,2,13,1
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.29,69.11,2019-02-22,15:33,Cash,65.82,3.29,4.1,2,15,3
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.3,2019-02-18,13:28,Cash,618.38,30.92,6.6,2,13,1
